order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,total_fulfillment_time,prep_time_share,delivery_time_share,rating_given,rating_value,is_promoter,is_weekend,cost_band,customer_order_count,is_repeat_customer,restaurant_order_count,cuisine_order_count,cuisine_grouped,is_low_volume_restaurant
1477386,221394,The Meatball Shop,Italian,8.83,Weekday,Not given,31,25,56,0.554,0.446,False,,False,False,Low,2,True,132,298,Italian,False
1478176,240982,Rubirosa,Italian,29.1,Weekend,5,28,16,44,0.636,0.364,True,5.0,True,True,High,2,True,37,298,Italian,False
1476818,195927,Boqueria,Spanish,29.1,Weekend,Not given,28,19,47,0.596,0.404,False,,False,True,High,3,True,9,12,Other,False
1477435,154030,Hatsuhana,Japanese,29.49,Weekend,4,22,23,45,0.489,0.511,True,4.0,True,True,High,2,True,6,470,Japanese,False
1478086,81333,Shake Shack,American,9.07,Weekend,Not given,24,16,40,0.6,0.4,False,,False,True,Low,1,False,219,584,American,False
1477465,361220,Carmine's,Italian,21.93,Weekend,5,20,28,48,0.417,0.583,True,5.0,True,True,High,2,True,3,298,Italian,True
1477412,146489,Paul & Jimmy's,Italian,16.05,Weekend,Not given,33,15,48,0.688,0.312,False,,False,True,Medium,1,False,1,298,Italian,True
1476550,101347,The Loop,Japanese,16.98,Weekend,5,26,27,53,0.491,0.509,True,5.0,True,True,Medium,1,False,4,470,Japanese,False
1477361,115419,Shake Shack,American,12.13,Weekday,Not given,34,26,60,0.567,0.433,False,,False,False,Low,1,False,219,584,American,False
1477131,270525,The Smile,American,12.13,Weekend,4,29,24,53,0.547,0.453,True,4.0,True,True,Low,4,True,18,584,American,False
1477745,59017,TAO,Japanese,12.66,Weekday,Not given,29,29,58,0.5,0.5,False,,False,False,Medium,1,False,49,470,Japanese,False
1477683,279715,RedFarm Hudson,Chinese,21.34,Weekend,Not given,23,17,40,0.575,0.425,False,,False,True,High,1,False,55,215,Chinese,False
1476592,67844,The Smile,American,14.94,Weekend,Not given,27,22,49,0.551,0.449,False,,False,True,Medium,2,True,18,584,American,False
1477687,72757,Jack's Wife Freda,Mediterranean,12.13,Weekend,5,21,19,40,0.525,0.475,True,5.0,True,True,Low,2,True,25,46,Mediterranean,False
1476857,220186,Blue Ribbon Fried Chicken,American,12.23,Weekday,5,33,26,59,0.559,0.441,True,5.0,True,False,Medium,1,False,96,584,American,False
1478325,399373,Shake Shack,American,29.1,Weekday,4,29,24,53,0.547,0.453,True,4.0,True,False,High,1,False,219,584,American,False
1477744,58675,Pinto Nouveau Thai Bistro,Thai,17.08,Weekend,Not given,23,16,39,0.59,0.41,False,,False,True,Medium,3,True,4,19,Other,False
1478025,99312,Pylos,Mediterranean,14.02,Weekday,3,30,29,59,0.508,0.492,True,3.0,False,False,Medium,1,False,5,46,Mediterranean,False
1478171,316402,The Meatball Shop,American,14.5,Weekend,5,25,22,47,0.532,0.468,True,5.0,True,True,Medium,2,True,132,584,American,False
1477268,375585,TAO,Japanese,6.69,Weekend,5,22,28,50,0.44,0.56,True,5.0,True,True,Low,2,True,49,470,Japanese,False
1476780,319773,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,5,34,26,60,0.567,0.433,True,5.0,True,True,Low,1,False,5,298,Italian,False
1476594,94480,TAO,Japanese,12.17,Weekend,5,22,16,38,0.579,0.421,True,5.0,True,True,Low,3,True,49,470,Japanese,False
1477830,61212,Tamarind TriBeCa,Indian,15.77,Weekend,5,25,29,54,0.463,0.537,True,5.0,True,True,Medium,1,False,27,73,Indian,False
1477725,105754,Momoya,Japanese,12.18,Weekend,4,26,25,51,0.51,0.49,True,4.0,True,True,Low,2,True,30,470,Japanese,False
1476922,66373,Balthazar Boulangerie,French,12.18,Weekend,3,24,29,53,0.453,0.547,True,3.0,False,True,Low,2,True,10,18,Other,False
1478266,297413,The Meatball Shop,Italian,16.1,Weekend,Not given,20,15,35,0.571,0.429,False,,False,True,Medium,1,False,132,298,Italian,False
1478377,399584,The Meatball Shop,Italian,6.4,Weekend,Not given,23,20,43,0.535,0.465,False,,False,True,Low,1,False,132,298,Italian,False
1476880,216258,Momoya,Japanese,9.41,Weekend,5,26,20,46,0.565,0.435,True,5.0,True,True,Low,1,False,30,470,Japanese,False
1476721,131645,The Meatball Shop,Italian,12.08,Weekend,Not given,23,23,46,0.5,0.5,False,,False,True,Low,2,True,132,298,Italian,False
1477793,318451,Blue Ribbon Sushi,Japanese,8.54,Weekday,4,22,26,48,0.458,0.542,True,4.0,True,False,Low,4,True,119,470,Japanese,False
1478322,57943,RedFarm Broadway,Chinese,24.25,Weekday,5,25,25,50,0.5,0.5,True,5.0,True,False,High,3,True,59,215,Chinese,False
1477065,43636,The Meatball Shop,American,7.28,Weekday,5,20,29,49,0.408,0.592,True,5.0,True,False,Low,2,True,132,584,American,False
1477670,235818,Shake Shack,American,6.01,Weekday,5,23,30,53,0.434,0.566,True,5.0,True,False,Low,3,True,219,584,American,False
1476674,318689,Olive Garden,Italian,16.1,Weekday,Not given,24,29,53,0.453,0.547,False,,False,False,Medium,2,True,2,298,Italian,True
1478212,57878,Dos Caminos,Mexican,11.59,Weekend,Not given,33,22,55,0.6,0.4,False,,False,True,Low,1,False,8,77,Mexican,False
1477632,76942,Sarabeth's Restaurant,American,29.15,Weekday,Not given,20,26,46,0.435,0.565,False,,False,False,High,3,True,7,584,American,False
1478083,91817,Lucky's Famous Burgers,American,5.77,Weekend,4,21,20,41,0.512,0.488,True,4.0,True,True,Low,5,True,6,584,American,False
1477484,143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3,28,27,55,0.509,0.491,True,3.0,False,True,Low,3,True,96,584,American,False
1477710,376578,Shake Shack,American,5.92,Weekday,5,34,24,58,0.586,0.414,True,5.0,True,False,Low,3,True,219,584,American,False
1477307,141732,Cho Dang Gol,Korean,5.77,Weekend,5,21,17,38,0.553,0.447,True,5.0,True,True,Low,4,True,6,13,Other,False
1478062,109107,Burger Joint,American,15.72,Weekend,4,31,30,61,0.508,0.492,True,4.0,True,True,Medium,1,False,12,584,American,False
1476865,297232,Empanada Mama (closed),Mexican,31.38,Weekend,5,24,18,42,0.571,0.429,True,5.0,True,True,High,1,False,13,77,Mexican,False
1476621,282699,RedFarm Hudson,Chinese,19.35,Weekend,Not given,30,24,54,0.556,0.444,False,,False,True,Medium,1,False,55,215,Chinese,False
1476957,54630,V-Nam Cafe,Vietnamese,12.08,Weekend,Not given,31,19,50,0.62,0.38,False,,False,True,Low,3,True,4,7,Other,False
1477611,130820,Nobu Next Door,Japanese,15.13,Weekday,Not given,21,30,51,0.412,0.588,False,,False,False,Medium,2,True,42,470,Japanese,False
1477775,142461,Shake Shack,American,29.25,Weekend,4,25,19,44,0.568,0.432,True,4.0,True,True,High,5,True,219,584,American,False
1478007,113238,Boqueria,Spanish,24.25,Weekend,Not given,28,18,46,0.609,0.391,False,,False,True,High,1,False,9,12,Other,False
1477629,198936,Five Leaves,American,12.13,Weekend,Not given,23,15,38,0.605,0.395,False,,False,True,Low,2,True,4,584,American,False
1476737,94766,Nobu Next Door,Japanese,12.23,Weekday,5,31,29,60,0.517,0.483,True,5.0,True,False,Medium,1,False,42,470,Japanese,False
1477868,27609,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekend,Not given,21,25,46,0.457,0.543,False,,False,True,Medium,3,True,44,470,Japanese,False
1478185,97079,Benihana,Japanese,5.77,Weekend,Not given,22,22,44,0.5,0.5,False,,False,True,Low,6,True,5,470,Japanese,False
1477567,175290,The Meatball Shop,Italian,9.17,Weekend,Not given,30,30,60,0.5,0.5,False,,False,True,Low,4,True,132,298,Italian,False
1478251,99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5,34,20,54,0.63,0.37,True,5.0,True,True,Medium,4,True,25,46,Mediterranean,False
1478079,54608,Tamarind TriBeCa,Indian,25.22,Weekend,5,30,26,56,0.536,0.464,True,5.0,True,True,High,2,True,27,73,Indian,False
1478144,155124,The Meatball Shop,Italian,33.03,Weekend,5,30,16,46,0.652,0.348,True,5.0,True,True,High,2,True,132,298,Italian,False
1476615,338599,RedFarm Hudson,Chinese,29.44,Weekday,4,29,32,61,0.475,0.525,True,4.0,True,False,High,3,True,55,215,Chinese,False
1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5,31,20,51,0.608,0.392,True,5.0,True,True,Medium,2,True,44,470,Japanese,False
1476920,36118,RedFarm Broadway,Chinese,12.13,Weekend,4,20,19,39,0.513,0.487,True,4.0,True,True,Low,1,False,59,215,Chinese,False
1477786,145389,RedFarm Hudson,Chinese,4.75,Weekend,3,23,25,48,0.479,0.521,True,3.0,False,True,Low,2,True,55,215,Chinese,False
1476924,153048,Shake Shack,American,21.83,Weekend,Not given,28,23,51,0.549,0.451,False,,False,True,High,1,False,219,584,American,False
1476547,83095,Bareburger,American,6.84,Weekend,5,22,24,46,0.478,0.522,True,5.0,True,True,Low,1,False,27,584,American,False
1477561,183704,The Meatball Shop,Italian,6.74,Weekend,Not given,30,25,55,0.545,0.455,False,,False,True,Low,1,False,132,298,Italian,False
1477422,64401,The Meatball Shop,Italian,16.54,Weekday,5,32,24,56,0.571,0.429,True,5.0,True,False,Medium,2,True,132,298,Italian,False
1477436,88853,RedFarm Hudson,Chinese,29.29,Weekend,4,27,21,48,0.562,0.438,True,4.0,True,True,High,1,False,55,215,Chinese,False
1478353,369809,Momoya,Japanese,12.23,Weekday,3,32,24,56,0.571,0.429,True,3.0,False,False,Medium,2,True,30,470,Japanese,False
1477086,164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5,35,29,64,0.547,0.453,True,5.0,True,False,Medium,2,True,119,470,Japanese,False
1477688,101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4,35,28,63,0.556,0.444,True,4.0,True,True,Low,2,True,119,470,Japanese,False
1477011,309983,S'MAC,American,12.61,Weekday,Not given,34,24,58,0.586,0.414,False,,False,False,Medium,1,False,12,584,American,False
1477695,302131,Rubirosa,Italian,24.2,Weekend,Not given,33,28,61,0.541,0.459,False,,False,True,High,1,False,37,298,Italian,False
1476608,297674,Burger Joint,American,7.81,Weekend,3,33,24,57,0.579,0.421,True,3.0,False,True,Low,1,False,12,584,American,False
1478375,214028,Boqueria,Spanish,22.85,Weekend,5,28,30,58,0.483,0.517,True,5.0,True,True,High,2,True,9,12,Other,False
1476965,276192,Delicatessen,American,24.2,Weekend,4,21,19,40,0.525,0.475,True,4.0,True,True,High,7,True,5,584,American,False
1476757,115610,12 Chairs,Middle Eastern,14.12,Weekend,Not given,31,27,58,0.534,0.466,False,,False,True,Medium,3,True,4,49,Middle Eastern,False
1476611,300003,Grand Sichuan International,Chinese,12.23,Weekend,Not given,24,28,52,0.462,0.538,False,,False,True,Medium,3,True,4,215,Chinese,False
1477055,77544,Bareburger,American,14.12,Weekend,4,26,19,45,0.578,0.422,True,4.0,True,True,Medium,2,True,27,584,American,False
1477949,385023,Rubirosa,Italian,24.35,Weekend,3,30,28,58,0.517,0.483,True,3.0,False,True,High,1,False,37,298,Italian,False
1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4,22,20,42,0.524,0.476,True,4.0,True,True,Medium,2,True,44,470,Japanese,False
1478118,101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3,24,15,39,0.615,0.385,True,3.0,False,True,Low,2,True,119,470,Japanese,False
1477352,100148,Sushi of Gari,Japanese,9.31,Weekend,5,31,22,53,0.585,0.415,True,5.0,True,True,Low,1,False,16,470,Japanese,False
1478276,352827,Shake Shack,American,17.03,Weekend,Not given,21,28,49,0.429,0.571,False,,False,True,Medium,1,False,219,584,American,False
1477837,93133,Nobu Next Door,Japanese,12.08,Weekend,Not given,21,19,40,0.525,0.475,False,,False,True,Low,3,True,42,470,Japanese,False
1476781,333449,Shake Shack,American,12.13,Weekday,Not given,22,25,47,0.468,0.532,False,,False,False,Low,1,False,219,584,American,False
1476879,259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4,26,17,43,0.605,0.395,True,4.0,True,True,Low,7,True,96,584,American,False
1477383,174796,Xi'an Famous Foods,Chinese,6.64,Weekend,Not given,35,19,54,0.648,0.352,False,,False,True,Low,1,False,9,215,Chinese,False
1477534,155124,The Meatball Shop,Italian,9.22,Weekend,Not given,30,19,49,0.612,0.388,False,,False,True,Low,2,True,132,298,Italian,False
1477111,127149,P.J. Clarke's,American,31.33,Weekend,4,26,19,45,0.578,0.422,True,4.0,True,True,High,5,True,15,584,American,False
1477818,144352,Shake Shack,American,22.36,Weekend,4,27,27,54,0.5,0.5,True,4.0,True,True,High,2,True,219,584,American,False
1477249,351561,The Kati Roll Company,Indian,20.13,Weekday,Not given,24,31,55,0.436,0.564,False,,False,False,High,1,False,16,73,Indian,False
1477095,196355,Shake Shack,American,13.1,Weekday,Not given,20,28,48,0.417,0.583,False,,False,False,Medium,2,True,219,584,American,False
1477379,145962,Joe's Shanghai,Chinese,22.31,Weekday,3,27,31,58,0.466,0.534,True,3.0,False,False,High,1,False,4,215,Chinese,False
1477128,354016,Waverly Diner,American,14.94,Weekend,Not given,28,28,56,0.5,0.5,False,,False,True,Medium,2,True,7,584,American,False
1478125,49104,Shake Shack,American,16.15,Weekday,4,20,26,46,0.435,0.565,True,4.0,True,False,Medium,1,False,219,584,American,False
1477707,133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5,29,28,57,0.509,0.491,True,5.0,True,True,High,1,False,96,584,American,False
1478191,390232,Friend of a Farmer,American,9.7,Weekend,Not given,35,22,57,0.614,0.386,False,,False,True,Low,1,False,3,584,American,True
1476614,138462,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,5,21,29,50,0.42,0.58,True,5.0,True,False,High,1,False,23,77,Mexican,False
1477105,67844,The Smile,American,9.17,Weekday,5,26,28,54,0.481,0.519,True,5.0,True,False,Low,2,True,18,584,American,False
1477124,270789,Vanessa's Dumplings,Chinese,9.51,Weekend,Not given,31,23,54,0.574,0.426,False,,False,True,Low,2,True,13,215,Chinese,False
1476980,117810,Momoya,Japanese,6.02,Weekend,5,28,20,48,0.583,0.417,True,5.0,True,True,Low,4,True,30,470,Japanese,False
1477162,42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4,25,19,44,0.568,0.432,True,4.0,True,True,Medium,4,True,96,584,American,False
1476754,229946,Balthazar Boulangerie,French,21.25,Weekend,Not given,25,20,45,0.556,0.444,False,,False,True,High,5,True,10,18,Other,False
1477260,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,4,27,25,52,0.519,0.481,True,4.0,True,True,High,5,True,23,77,Mexican,False
1478297,180618,Bareburger,American,24.2,Weekend,5,27,24,51,0.529,0.471,True,5.0,True,True,High,1,False,27,584,American,False
1476792,346280,Saravanaa Bhavan,Indian,9.17,Weekday,Not given,24,29,53,0.453,0.547,False,,False,False,Low,1,False,5,73,Indian,False
1477554,72726,Shake Shack,American,11.69,Weekend,Not given,31,28,59,0.525,0.475,False,,False,True,Low,2,True,219,584,American,False
1477820,41746,Schnipper's Quality Kitchen,American,25.22,Weekend,4,33,18,51,0.647,0.353,True,4.0,True,True,High,1,False,3,584,American,True
1478291,385134,RedFarm Broadway,Chinese,31.87,Weekend,5,27,18,45,0.6,0.4,True,5.0,True,True,High,2,True,59,215,Chinese,False
1477628,83287,Blue Ribbon Sushi Izakaya,Japanese,9.22,Weekend,Not given,28,15,43,0.651,0.349,False,,False,True,Low,9,True,29,470,Japanese,False
1478038,45164,Shake Shack,American,12.18,Weekend,Not given,31,28,59,0.525,0.475,False,,False,True,Low,1,False,219,584,American,False
1478356,62540,Blue Ribbon Sushi,Japanese,16.44,Weekend,Not given,22,18,40,0.55,0.45,False,,False,True,Medium,2,True,119,470,Japanese,False
1477952,371117,Shake Shack,American,13.1,Weekend,4,30,29,59,0.508,0.492,True,4.0,True,True,Medium,2,True,219,584,American,False
1476992,85782,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,Not given,27,15,42,0.643,0.357,False,,False,True,Low,1,False,5,298,Italian,False
1478040,47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5,22,26,48,0.458,0.542,True,5.0,True,False,Low,5,True,24,470,Japanese,False
1477905,164626,The Meatball Shop,Italian,15.57,Weekend,4,20,24,44,0.455,0.545,True,4.0,True,True,Medium,1,False,132,298,Italian,False
1477658,80795,Tamarind TriBeCa,Indian,14.02,Weekday,Not given,20,25,45,0.444,0.556,False,,False,False,Medium,2,True,27,73,Indian,False
1477918,62912,Yama Japanese Restaurant,Japanese,24.25,Weekday,Not given,23,30,53,0.434,0.566,False,,False,False,High,1,False,18,470,Japanese,False
1477562,93113,The Odeon,American,6.69,Weekend,4,30,20,50,0.6,0.4,True,4.0,True,True,Low,1,False,3,584,American,True
1476847,114085,The Meatball Shop,Italian,24.3,Weekend,4,29,15,44,0.659,0.341,True,4.0,True,True,High,5,True,132,298,Italian,False
1477081,222734,Shake Shack,American,24.25,Weekday,Not given,23,30,53,0.434,0.566,False,,False,False,High,3,True,219,584,American,False
1476604,126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4,23,29,52,0.442,0.558,True,4.0,True,False,High,1,False,18,49,Middle Eastern,False
1478016,154471,Yama Japanese Restaurant,Japanese,9.65,Weekend,5,24,16,40,0.6,0.4,True,5.0,True,True,Low,2,True,18,470,Japanese,False
1477087,206039,Shake Shack,American,12.66,Weekend,5,25,15,40,0.625,0.375,True,5.0,True,True,Medium,1,False,219,584,American,False
1476706,327651,Hunan Manor,Chinese,5.72,Weekday,5,31,26,57,0.544,0.456,True,5.0,True,False,Low,1,False,1,215,Chinese,True
1477906,66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5,27,29,56,0.482,0.518,True,5.0,True,True,Medium,1,False,24,470,Japanese,False
1478381,111909,Ravagh Persian Grill,Middle Eastern,16.06,Weekend,Not given,28,21,49,0.571,0.429,False,,False,True,Medium,1,False,3,49,Middle Eastern,True
1478142,114085,Hatsuhana,Japanese,29.15,Weekend,3,33,28,61,0.541,0.459,True,3.0,False,True,High,5,True,6,470,Japanese,False
1477654,301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,25,29,54,0.463,0.537,True,5.0,True,True,Low,5,True,96,584,American,False
1477965,384411,Shake Shack,American,19.45,Weekday,3,24,29,53,0.453,0.547,True,3.0,False,False,High,1,False,219,584,American,False
1476960,45577,Parm,Italian,21.83,Weekday,Not given,23,32,55,0.418,0.582,False,,False,False,High,1,False,68,298,Italian,False
1478134,82041,Sushi of Gari Tribeca,Japanese,21.83,Weekday,Not given,34,30,64,0.531,0.469,False,,False,False,High,7,True,24,470,Japanese,False
1477588,286386,5 Napkin Burger,American,29.05,Weekend,3,26,21,47,0.553,0.447,True,3.0,False,True,High,2,True,5,584,American,False
1477897,79507,The Meatball Shop,Italian,12.56,Weekday,Not given,31,32,63,0.492,0.508,False,,False,False,Medium,1,False,132,298,Italian,False
1477217,139639,Sushi of Gari 46,Japanese,29.15,Weekday,Not given,32,32,64,0.5,0.5,False,,False,False,High,2,True,37,470,Japanese,False
1476772,149984,Sushi of Gari,Japanese,12.13,Weekday,5,29,26,55,0.527,0.473,True,5.0,True,False,Low,4,True,16,470,Japanese,False
1478167,88078,RedFarm Hudson,Chinese,12.23,Weekday,Not given,20,25,45,0.444,0.556,False,,False,False,Medium,3,True,55,215,Chinese,False
1477101,81828,The Meatball Shop,American,14.55,Weekend,5,21,30,51,0.412,0.588,True,5.0,True,True,Medium,2,True,132,584,American,False
1477665,231061,Han Dynasty,Chinese,34.19,Weekday,Not given,21,31,52,0.404,0.596,False,,False,False,High,4,True,46,215,Chinese,False
1477103,342515,Five Guys Burgers and Fries,American,19.45,Weekend,5,22,23,45,0.489,0.511,True,5.0,True,True,High,1,False,29,584,American,False
1477880,114410,The Meatball Shop,Italian,14.6,Weekend,5,21,23,44,0.477,0.523,True,5.0,True,True,Medium,2,True,132,298,Italian,False
1477346,235620,Shake Shack,American,5.53,Weekday,4,28,26,54,0.519,0.481,True,4.0,True,False,Low,2,True,219,584,American,False
1477157,92006,Blue Ribbon Sushi Bar & Grill,Japanese,10.82,Weekend,Not given,25,24,49,0.51,0.49,False,,False,True,Low,1,False,44,470,Japanese,False
1477886,241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3,34,31,65,0.523,0.477,True,3.0,False,False,High,1,False,119,470,Japanese,False
1477442,184325,Asuka Sushi,Japanese,19.45,Weekend,5,23,23,46,0.5,0.5,True,5.0,True,True,High,4,True,3,470,Japanese,True
1477434,77857,Shake Shack,American,29.15,Weekend,5,20,21,41,0.488,0.512,True,5.0,True,True,High,2,True,219,584,American,False
1477303,92768,Sushi of Gari 46,Japanese,19.35,Weekday,Not given,28,24,52,0.538,0.462,False,,False,False,Medium,1,False,37,470,Japanese,False
1477423,80466,J. G. Melon,American,14.6,Weekend,5,32,24,56,0.571,0.429,True,5.0,True,True,Medium,1,False,15,584,American,False
1478424,304052,Parm,Italian,11.59,Weekday,5,35,29,64,0.547,0.453,True,5.0,True,False,Low,1,False,68,298,Italian,False
1476571,334758,Melt Shop,American,29.15,Weekend,4,26,17,43,0.605,0.395,True,4.0,True,True,High,3,True,11,584,American,False
1477034,259341,J. G. Melon,American,29.05,Weekend,Not given,26,28,54,0.481,0.519,False,,False,True,High,7,True,15,584,American,False
1477673,132906,Sushi of Gari 46,Japanese,22.46,Weekday,Not given,21,29,50,0.42,0.58,False,,False,False,High,3,True,37,470,Japanese,False
1478061,64151,Jack's Wife Freda,Mediterranean,16.01,Weekday,Not given,28,33,61,0.459,0.541,False,,False,False,Medium,4,True,25,46,Mediterranean,False
1476901,391860,Lucky's Famous Burgers,American,11.59,Weekend,5,26,23,49,0.531,0.469,True,5.0,True,True,Low,2,True,6,584,American,False
1478113,74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4,32,25,57,0.561,0.439,True,4.0,True,False,High,2,True,18,49,Middle Eastern,False
1477986,115213,Junoon,Indian,22.75,Weekend,5,29,28,57,0.509,0.491,True,5.0,True,True,High,6,True,5,73,Indian,False
1477770,59742,J. G. Melon,American,7.33,Weekday,Not given,31,30,61,0.508,0.492,False,,False,False,Low,2,True,15,584,American,False
1478420,104355,Momoya,Japanese,15.81,Weekend,5,25,15,40,0.625,0.375,True,5.0,True,True,Medium,1,False,30,470,Japanese,False
1477252,96262,Cafe Habana,Mexican,8.1,Weekend,Not given,20,16,36,0.556,0.444,False,,False,True,Low,2,True,16,77,Mexican,False
1476883,354948,Westville Hudson,American,16.01,Weekend,5,20,18,38,0.526,0.474,True,5.0,True,True,Medium,2,True,15,584,American,False
1478442,378035,Five Guys Burgers and Fries,American,29.73,Weekend,5,21,25,46,0.457,0.543,True,5.0,True,True,High,2,True,29,584,American,False
1477898,68248,J. G. Melon,American,10.43,Weekday,5,35,29,64,0.547,0.453,True,5.0,True,False,Low,1,False,15,584,American,False
1477476,276192,Delicatessen,American,32.93,Weekend,4,30,18,48,0.625,0.375,True,4.0,True,True,High,7,True,5,584,American,False
1477520,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,31.33,Weekend,4,35,21,56,0.625,0.375,True,4.0,True,True,High,2,True,23,77,Mexican,False
1477652,99393,Parm,Italian,10.14,Weekday,Not given,24,28,52,0.462,0.538,False,,False,False,Low,1,False,68,298,Italian,False
1478205,65361,Coppola's East,Italian,13.05,Weekend,Not given,32,16,48,0.667,0.333,False,,False,True,Medium,1,False,1,298,Italian,True
1477751,385134,RedFarm Broadway,Chinese,16.2,Weekend,5,29,18,47,0.617,0.383,True,5.0,True,True,Medium,2,True,59,215,Chinese,False
1477021,231453,Mamoun's Falafel,Mediterranean,14.46,Weekend,Not given,20,29,49,0.408,0.592,False,,False,True,Medium,1,False,7,46,Mediterranean,False
1476959,65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5,22,33,55,0.4,0.6,True,5.0,True,False,High,1,False,5,298,Italian,False
1476687,61722,Blue Ribbon Sushi,Japanese,14.5,Weekend,Not given,28,28,56,0.5,0.5,False,,False,True,Medium,1,False,119,470,Japanese,False
1477798,378035,Five Guys Burgers and Fries,American,13.0,Weekend,4,29,27,56,0.518,0.482,True,4.0,True,True,Medium,2,True,29,584,American,False
1476938,164776,TAO,Japanese,25.27,Weekday,Not given,33,30,63,0.524,0.476,False,,False,False,High,2,True,49,470,Japanese,False
1477022,61588,Blue Ribbon Sushi,Japanese,12.08,Weekend,4,33,22,55,0.6,0.4,True,4.0,True,True,Low,2,True,119,470,Japanese,False
1477077,40808,Shake Shack,American,12.18,Weekend,4,27,23,50,0.54,0.46,True,4.0,True,True,Low,2,True,219,584,American,False
1478361,371117,Shake Shack,American,29.1,Weekend,5,26,24,50,0.52,0.48,True,5.0,True,True,High,2,True,219,584,American,False
1477407,123535,RedFarm Hudson,Chinese,12.61,Weekend,5,31,22,53,0.585,0.415,True,5.0,True,True,Medium,1,False,55,215,Chinese,False
1477207,58088,Sushi of Gari 46,Japanese,12.18,Weekday,Not given,24,26,50,0.48,0.52,False,,False,False,Low,2,True,37,470,Japanese,False
1477122,97806,Shake Shack,American,8.63,Weekend,Not given,33,19,52,0.635,0.365,False,,False,True,Low,5,True,219,584,American,False
1477199,154471,Yama Japanese Restaurant,Japanese,9.02,Weekday,3,25,33,58,0.431,0.569,True,3.0,False,False,Low,2,True,18,470,Japanese,False
1478060,97346,Osteria Morini,Italian,9.51,Weekend,Not given,22,26,48,0.458,0.542,False,,False,True,Low,4,True,14,298,Italian,False
1478074,41638,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,30,29,59,0.508,0.492,True,5.0,True,True,High,2,True,96,584,American,False
1477614,255697,Sushi Samba,Japanese,14.02,Weekend,Not given,30,29,59,0.508,0.492,False,,False,True,Medium,2,True,11,470,Japanese,False
1477181,302790,Carmine's,Italian,29.05,Weekday,Not given,33,32,65,0.508,0.492,False,,False,False,High,3,True,3,298,Italian,True
1477454,210544,Despaña,Spanish,16.06,Weekend,5,21,17,38,0.553,0.447,True,5.0,True,True,Medium,2,True,2,12,Other,True
1476870,94524,The Meatball Shop,Italian,24.3,Weekend,5,28,25,53,0.528,0.472,True,5.0,True,True,High,2,True,132,298,Italian,False
1477759,68551,Blue Ribbon Sushi Bar & Grill,Japanese,12.13,Weekend,Not given,21,29,50,0.42,0.58,False,,False,True,Low,3,True,44,470,Japanese,False
1477606,39406,RedFarm Broadway,Chinese,9.27,Weekday,4,32,29,61,0.525,0.475,True,4.0,True,False,Low,1,False,59,215,Chinese,False
1478302,318665,Blue Ribbon Sushi Bar & Grill,Japanese,4.9,Weekday,4,29,32,61,0.475,0.525,True,4.0,True,False,Low,1,False,44,470,Japanese,False
1476574,376993,Emporio,Italian,31.43,Weekend,Not given,25,29,54,0.463,0.537,False,,False,True,High,1,False,1,298,Italian,True
1478306,358158,Parm,Italian,9.12,Weekend,Not given,23,21,44,0.523,0.477,False,,False,True,Low,2,True,68,298,Italian,False
1476565,41991,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekend,5,32,29,61,0.525,0.475,True,5.0,True,True,Medium,2,True,44,470,Japanese,False
1478200,164016,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,28,23,51,0.549,0.451,True,5.0,True,True,Low,3,True,96,584,American,False
1478264,70564,Jack's Wife Freda,Mediterranean,16.15,Weekday,5,22,24,46,0.478,0.522,True,5.0,True,False,Medium,3,True,25,46,Mediterranean,False
1477228,52574,Jack's Wife Freda,Mediterranean,6.74,Weekend,Not given,25,22,47,0.532,0.468,False,,False,True,Low,2,True,25,46,Mediterranean,False
